,GRB,z,P_bolo,P_bolo_err,S_bolo,S_bolo_err,F_beam,F_beam_err,T_lag,T_lag_err,V,V_err,E_peak,E_peak_err_min,E_peak_err_max,T_RT,T_RT_err,mu,mu_err,dL,dL_err,L,L_err,E_iso,E_iso_err,E_gamma,E_gamma_err,E_peak_err,T_lag_i,T_lag_i_err,T_RT_i,T_RT_i_err,V_i,V_i_err,E_peak_i,E_peak_i_err,E_peak_i_err_min,E_peak_i_err_max,_T_lag_i,_T_lag_i_err,_V_i,_V_i_err,_E_peak_i,_E_peak_i_err,_E_peak_i_err_min,_E_peak_i_err_max,_T_RT_i,_T_RT_i_err,log_T_lag_i,log_T_lag_i_err,log_V_i,log_V_i_err,log_E_peak_i,log_E_peak_i_err,log_E_peak_i_err_min,log_E_peak_i_err_max,log_T_RT_i,log_T_RT_i_err,log_L,log_L_err,log_E_iso,log_E_iso_err,log_E_gamma,log_E_gamma_err
59,060502A,1.51,3.72e-07,2.81e-08,6.59e-06,1.77e-07,,,4.9,0.11,0.004,0.01,156.0,33.0,400.0,2.94,1.19,45.01462173461914,0.21591632068157196,3.018255324450012e+28,3.001146050379653e+27,4.258579457091241e+51,9.059243933530241e+50,3.005616097141678e+52,3.404689544371118e+50,,,216.5,1.9521912350597612,0.043824701195219126,1.1713147410358566,0.47410358565737054,0.010039999999999999,0.025099999999999997,391.55999999999995,543.415,82.83,1003.9999999999999,19.52191235059761,0.43824701195219123,0.5019999999999999,1.255,1.3052,1.8113833333333331,0.2761,3.3466666666666662,11.713147410358566,4.741035856573705,1.2905223585474754,0.009749467961093407,-0.2992962828549808,1.0857362047581296,0.11567706511583727,0.6027227905900898,0.09186998655645712,1.1135755946237225,1.068673608931119,0.17578586172274477,51.62926475477617,0.0923871373116286,52.47793350800725,0.004919583319773434,,
58,60418,1.49,1.49e-06,4.85e-08,2.62e-05,4.85e-07,,,0.22,0.03,0.104,0.008,230.0,20.0,20.0,0.67,0.08,44.99443435668945,0.22344602644443512,2.9903257447962244e+28,3.077066061355404e+27,1.6742994406015673e+52,3.4885642584800814e+51,1.1823574928913252e+53,1.3894147268780021e+51,,,20.0,0.08835341365461846,0.012048192771084336,0.26907630522088355,0.0321285140562249,0.25896,0.019920000000000004,572.7,49.800000000000004,49.800000000000004,49.800000000000004,0.8835341365461846,0.12048192771084336,12.948,0.9960000000000002,1.9090000000000003,0.166,0.166,0.166,2.6907630522088355,0.32128514056224894,-0.053776666273530165,0.059221974804988885,1.1122026907305356,0.03340726783871168,0.28080592839366686,0.037764737556804505,0.037764737556804505,0.037764737556804505,0.4298754556050901,0.05185605754068676,52.22383313213467,0.09048944116462548,53.07274880794641,0.0051034915631366674,,
15,10222,1.48,2.3e-05,7.2e-07,0.000245,9.1e-06,0.0014,0.0001,,,0.143,0.004,309.0,12.0,12.0,0.45,0.01,44.977928161621094,0.22322142124176025,2.967681304872129e+28,3.0506951677720507e+27,2.5454948441111745e+53,5.293715733937568e+52,1.0933489425091826e+54,2.1444020021874964e+52,1.5306885195128556e+51,1.1338173243723474e+50,12.0,,,0.1814516129032258,0.004032258064516129,0.35463999999999996,0.00992,766.32,29.759999999999998,29.759999999999998,29.759999999999998,,,17.731999999999996,0.496,2.5544000000000002,0.0992,0.0992,0.0992,1.814516129032258,0.04032258064516129,,,1.2487577226272968,0.012148097395895157,0.4072889055313885,0.01686580512245638,0.01686580512245638,0.01686580512245638,0.2587608329491274,0.009650988486738928,53.405772221712645,0.09031766602600505,54.03875878923337,0.00851788409284068,51.18488682491161,0.03216922327332346
97,71117,1.33,2.71e-06,5.83e-08,7.97e-06,2.02e-07,,,0.6,0.01,0.009,0.003,278.0,48.0,143.0,0.2,0.02,44.78529357910156,0.23505711555480957,2.715753477581241e+28,2.939743448733927e+27,2.511654184143676e+52,5.464400935824265e+51,3.17024592553808e+52,2.34968075318767e+51,,,95.5,0.2575107296137339,0.004291845493562232,0.08583690987124463,0.008583690987124463,0.02097,0.0069900000000000006,647.74,222.51500000000001,111.84,333.19,2.5751072961373387,0.04291845493562232,1.0485,0.34950000000000003,2.1591333333333336,0.7417166666666667,0.3728,1.1106333333333334,0.8583690987124463,0.08583690987124463,0.4107953293576246,0.007238241365054197,0.020568434801362646,0.14476482730108395,0.33427946222443283,0.14919109000633288,0.07498609759480607,0.22339608241785971,-0.06632592536203782,0.04342944819032518,52.399959843561646,0.09448590448149409,52.50109295305734,0.032188461378449114,,
6,990506,1.31,1.1e-05,1.5e-07,,,,,0.04,0.01,0.337,0.001,283.0,30.0,30.0,0.13,0.01,44.735694885253906,0.22632156312465668,2.6544258958769143e+28,2.7665735715576557e+27,9.739659189720559e+52,2.0345701806961558e+52,,,,,30.0,0.017316017316017316,0.004329004329004329,0.05627705627705628,0.004329004329004329,0.7784700000000001,0.00231,653.73,69.3,69.3,69.3,0.17316017316017315,0.04329004329004329,38.923500000000004,0.11549999999999999,2.1791,0.23099999999999998,0.23099999999999998,0.23099999999999998,0.5627705627705628,0.04329004329004329,-0.7615519885641819,0.10857362047581294,1.5902118850995017,0.0012887076614339814,0.3382771606967721,0.04603828430069806,0.04603828430069806,0.04603828430069806,-0.2496686275853075,0.033407267838711674,52.988543760306406,0.09072212746969782,,,,
78,61121,1.31,8.04e-06,1.07e-07,6.53e-05,5.76e-07,,,0.03,0.01,0.05,0.003,606.0,44.0,55.0,0.98,0.19,44.689537048339844,0.2284960299730301,2.5985976309353817e+28,2.734408411379864e+27,6.822506987367161e+52,1.4386824931485785e+52,2.398772944127176e+53,6.221104359755859e+51,,,49.5,0.012987012987012986,0.004329004329004329,0.4242424242424242,0.08225108225108226,0.1155,0.00693,1399.8600000000001,114.345,101.64,127.05,0.12987012987012986,0.04329004329004329,5.775,0.34650000000000003,4.666200000000001,0.38115,0.3388,0.4235,4.242424242424241,0.8225108225108225,-0.886490725172482,0.14476482730108392,0.7615519885641819,0.026057668914195108,0.6689633493387681,0.03547454926437452,0.03153293267944402,0.039416165849305025,0.6276140958003504,0.08419995057307945,52.83394398913101,0.09158097883112004,53.379989141765485,0.011263222312895114,,
31,50126,1.29,1.07e-07,1.56e-08,1.99e-06,1.15e-07,,,2.74,0.02,-0.01,0.065,47.0,8.0,23.0,1.58,1.91,44.66645431518555,0.2358722984790802,2.571120857990293e+28,2.792833948909238e+27,8.888707697826362e+50,2.325582372719114e+50,7.218923527190327e+51,8.72572887107615e+49,,,15.5,1.1965065502183407,0.008733624454148471,0.6899563318777293,0.834061135371179,-0.0229,0.14885,107.63,35.495,18.32,52.67,11.965065502183407,0.08733624454148471,-1.145,7.442500000000001,0.3587666666666667,0.11831666666666665,0.061066666666666665,0.17556666666666668,6.899563318777293,8.34061135371179,1.0779150804805,0.0031700327146222756,,2.822914132371137,-0.445187914444057,0.14322477594681704,0.07392246500480881,0.21252708688882535,0.8388216046145347,0.5250015572374751,50.948838624806044,0.11362592021451715,51.858472441190656,0.005249447351836938,,
75,61007,1.26,7.2e-06,1.11e-07,0.000224,1.72e-06,,,0.11,0.01,0.066,0.003,399.0,11.0,12.0,0.38,0.02,44.622230529785156,0.2279486060142517,2.519287515340626e+28,2.644602228213131e+27,5.74245802535495e+52,1.2088660427648957e+52,7.905055295473876e+53,5.338168512759264e+51,,,11.5,0.04867256637168142,0.004424778761061948,0.168141592920354,0.008849557522123895,0.14916,0.00678,901.7399999999999,25.99,24.86,27.119999999999997,0.4867256637168142,0.044247787610619475,7.457999999999999,0.33899999999999997,3.0058,0.08663333333333333,0.08286666666666666,0.0904,1.6814159292035398,0.08849557522123895,-0.31271575398917584,0.039481316536659254,0.8726223790252884,0.019740658268329627,0.4779600801144867,0.012517259503477181,0.011973030829412956,0.013061488177541406,0.22567515746940922,0.022857604310697468,52.75909782939195,0.09142493500430303,53.89790491214744,0.0029327272762891686,,
19,20813,1.25,3.8e-06,2.6e-07,0.000159,2.9e-06,0.00114,0.000292,0.15,0.01,0.164,0.004,140.0,13.0,14.0,0.59,0.05,44.59398651123047,0.23769554495811462,2.486731700747924e+28,2.7220472347865266e+27,2.95291755809931e+52,6.773061953091632e+51,5.491390546640822e+53,2.8831516809173527e+51,6.2601852231705374e+50,1.603822864290455e+50,13.5,0.06666666666666667,0.0044444444444444444,0.2622222222222222,0.022222222222222223,0.369,0.009000000000000001,315.0,30.375,29.25,31.5,0.6666666666666666,0.04444444444444444,18.45,0.45000000000000007,1.05,0.10125,0.0975,0.105,2.622222222222222,0.2222222222222222,-0.17609125905568127,0.028952965460216782,1.2659963704950792,0.010592548339103704,0.021189299069938092,0.04187839646924214,0.0403273447481591,0.043429448190325175,0.41866949353078164,0.03680461711044507,52.47025132215561,0.09961346275139155,53.73968233174789,0.0022801817770517975,50.79658718308437,0.11126370787458054
36,50408,1.24,1.1e-06,2.1e-07,,,,,0.31,0.02,0.082,0.005,100.0,50.0,100.0,0.49,0.02,44.57036209106445,0.2442707121372223,2.4598240691481185e+28,2.7670762680191994e+27,8.36393487625881e+51,2.467899698839579e+51,,,,,75.0,0.13839285714285712,0.008928571428571428,0.21874999999999997,0.008928571428571428,0.18368000000000004,0.011200000000000002,224.00000000000003,168.00000000000003,112.00000000000001,224.00000000000003,1.3839285714285712,0.08928571428571427,9.184000000000001,0.56,0.7466666666666668,0.56,0.3733333333333334,0.7466666666666668,2.1874999999999996,0.08928571428571427,0.14111367550010978,0.02801899883246786,0.9630318750538983,0.026481370847759256,-0.12687323638549955,0.32572086142743883,0.21714724095162588,0.43429448190325176,0.33994806169435077,0.017726305383806196,51.922410642630624,0.12814485489826533,,,,
113,80707,1.23,1.68e-07,1.02e-08,1.26e-06,8.87e-08,,,,,0.093,0.032,73.0,20.0,20.0,,,44.553565979003906,0.2375665307044983,2.440870981716946e+28,2.6703965865859466e+27,1.2577919022210101e+51,2.856120194817085e+50,4.230241823613263e+51,1.2964420109166396e+50,,,20.0,,,,,0.20739,0.07136,162.79,44.6,44.6,44.6,,,10.369499999999999,3.568,0.5426333333333333,0.14866666666666667,0.14866666666666667,0.14866666666666667,,,,,1.0157578159381144,0.1494346604398286,-0.2654935315510459,0.11898478956253475,0.11898478956253475,0.11898478956253475,,,51.09960879437404,0.09861704770647718,51.62636519471758,0.013309820925739254,,
81,70208,1.17,1.39e-07,2.06e-08,1.06e-06,1.46e-07,,,,,0.083,0.211,51.0,10.0,10.0,,,44.443023681640625,0.2454136461019516,2.319724262210915e+28,2.6216864955109513e+27,9.399340745477549e+50,2.5405216723766653e+50,3.3031532640009955e+51,1.1465183983438273e+50,,,10.0,,,,,0.18011,0.45786999999999994,110.67,21.7,21.7,21.7,,,9.0055,22.893499999999996,0.3689,0.07233333333333333,0.07233333333333333,0.07233333333333333,,,,,0.9545078305606222,1.1040498274889894,-0.43309134477319655,0.08515578076534348,0.08515578076534348,0.08515578076534348,,,50.97309739395696,0.1173842478260692,51.51892872511911,0.015074281270199287,,
98,71122,1.14,6.76e-08,2.06e-08,1.41e-06,1.63e-07,,,,,0.391,0.392,73.0,30.0,30.0,,,44.383262634277344,0.2551063001155853,2.2567536594657127e+28,2.6512520896678467e+27,4.3263820763168666e+50,1.6647836802345035e+50,4.216804960188287e+51,5.293966884176993e+49,,,30.0,,,,,0.8367399999999999,0.83888,156.21999999999997,64.19999999999999,64.19999999999999,64.19999999999999,,,41.836999999999996,41.943999999999996,0.5207333333333333,0.21399999999999997,0.21399999999999997,0.21399999999999997,,,,,1.6215605350810764,0.4354052094784519,-0.28338462125001573,0.1784771843438021,0.1784771843438021,0.1784771843438021,,,50.63612487069919,0.16711569924585623,51.62498351406374,0.00545232854467606,,
93,71003,1.1,4.71e-06,1.82e-07,6.73e-05,1.48e-06,,,0.38,0.05,0.072,0.007,799.0,61.0,75.0,0.88,0.07,44.28078842163086,0.2569620609283447,2.1527287595103215e+28,2.5474402356635116e+27,2.742896351642015e+52,6.577589619984075e+51,1.8663120459559962e+53,3.104570711513088e+51,,,68.0,0.18095238095238095,0.023809523809523808,0.41904761904761906,0.03333333333333333,0.1512,0.014700000000000001,1677.9,142.8,128.1,157.5,1.8095238095238093,0.23809523809523808,7.56,0.7350000000000001,5.593,0.47600000000000003,0.427,0.525,4.190476190476191,0.3333333333333333,0.2575643018828908,0.057144010776743664,0.8785217955012065,0.04222307462948282,0.7476448193282482,0.036961232502404406,0.03315639974480395,0.04076606526000486,0.6222633774162494,0.034546151969576847,52.43820939682786,0.10414578277714,53.27098425918902,0.0072243970755594454,,
106,080413B,1.1,3.17e-06,8.25e-08,8e-06,1.52e-07,,,0.23,0.01,0.004,0.003,73.0,10.0,10.0,0.5,0.03,44.2817497253418,0.25722500681877136,2.1536819764463384e+28,2.5511761450392325e+27,1.8477034656703714e+52,4.4037823492733695e+51,2.2204638313599173e+52,2.0911924950261866e+51,,,10.0,0.10952380952380952,0.0047619047619047615,0.23809523809523808,0.014285714285714285,0.008400000000000001,0.0063,153.3,21.0,21.0,21.0,1.0952380952380951,0.04761904761904761,0.42000000000000004,0.315,0.511,0.07,0.07,0.07,2.3809523809523805,0.14285714285714285,0.039508541283673565,0.01888236877840225,-0.3767507096020995,0.3257208614274388,-0.29157909986528724,0.059492394781267374,0.059492394781267374,0.059492394781267374,0.37675070960209944,0.02605766891419511,52.266632273401086,0.10350894552760222,52.34644370344136,0.040901065280182725,,
13,911,1.06,1.9e-05,1.9e-06,,,,,,,0.122,0.013,986.0,100.0,100.0,0.07,0.22,44.19026565551758,0.28686949610710144,2.0648321782591854e+28,2.72781438035815e+27,1.017965323469014e+53,2.8758267356022254e+52,,,,,100.0,,,0.03398058252427185,0.10679611650485436,0.25132,0.026779999999999998,2031.16,206.0,206.0,206.0,,,12.565999999999999,1.339,6.770533333333334,0.6866666666666666,0.6866666666666666,0.6866666666666666,0.33980582524271846,1.0679611650485437,,,1.0991970553799204,0.04627728085854323,0.8306228805907022,0.04404609349931559,0.04404609349931559,0.04404609349931559,-0.46876918035489656,1.364925514553077,53.00773298420648,0.12269137792687351,,,,
104,80411,1.03,1.04e-05,1.31e-07,8.75e-05,2.01e-07,,,0.21,0.01,0.167,0.003,259.0,16.0,21.0,0.65,0.01,44.13019561767578,0.27171075344085693,2.0084949866919965e+28,2.513178080111269e+27,5.272112966805116e+52,1.3210420698374756e+52,2.1850600823960187e+53,6.499642531389367e+51,,,18.5,0.10344827586206895,0.004926108374384236,0.32019704433497537,0.004926108374384236,0.33901000000000003,0.006090000000000001,525.7700000000001,37.55500000000001,32.480000000000004,42.63,1.0344827586206895,0.04926108374384235,16.9505,0.30450000000000005,1.752566666666667,0.12518333333333337,0.10826666666666668,0.1421,3.2019704433497536,0.04926108374384235,0.014723256820706286,0.02068068961444056,1.229182513396815,0.007801697279699134,0.2436745472748024,0.031021034421660845,0.026829002743058022,0.03521306610026365,0.5054173187296427,0.0066814535677423344,52.72198470741571,0.10882188695591231,53.33946338322603,0.012918449741806644,,
10,991216,1.02,4.1e-05,3.8e-07,0.000248,2.5e-05,0.003,0.000946,0.03,0.01,0.062,0.003,318.0,30.0,30.0,0.09,0.01,44.09335708618164,0.26670536398887634,1.9747087281812665e+28,2.425383844683164e+27,2.009091944006454e+53,4.938739861918792e+52,6.016116905501093e+53,2.6409067557599206e+52,1.804835071650328e+51,5.746127630166484e+50,30.0,0.01485148514851485,0.0049504950495049506,0.04455445544554455,0.0049504950495049506,0.12524,0.00606,642.36,60.6,60.6,60.6,0.1485148514851485,0.0495049504950495,6.262,0.303,2.1412,0.202,0.202,0.202,0.4455445544554455,0.0495049504950495,-0.8282301147269614,0.14476482730108392,0.7967130632808964,0.021014249124350893,0.330657234711394,0.04097117753804262,0.04097117753804262,0.04097117753804262,-0.35110886000729896,0.048254942433694645,53.30299981223901,0.10675805435313959,53.77931626689887,0.019064310904577112,51.25643752161853,0.13826811996795008
21,21211,1.01,2.3e-06,1.7e-07,,,,,0.31,0.01,0.006,0.003,46.0,6.0,8.0,0.57,0.01,44.06064987182617,0.2797122895717621,1.9451880948014286e+28,2.505640934051055e+27,1.0936060541376616e+52,2.9310588897866356e+51,,,,,7.0,0.15422885572139305,0.0049751243781094535,0.2835820895522388,0.0049751243781094535,0.01206,0.00603,92.46,14.069999999999999,12.059999999999999,16.08,1.5422885572139304,0.04975124378109453,0.603,0.3015,0.3082,0.0469,0.04019999999999999,0.053599999999999995,2.835820895522388,0.04975124378109453,0.18816563641378384,0.01400949941623393,-0.2196826878598487,0.21714724095162588,-0.5111673656175996,0.06608829072440789,0.05664710633520675,0.07552947511360901,0.45267879825200247,0.007619201436899156,52.03886090579468,0.11639865170384023,,,,
94,071010A,0.98,1.17e-07,2.67e-08,4.97e-07,6.05e-08,,,,,-0.076,0.153,27.0,10.0,10.0,,,43.999332427978516,0.2896353602409363,1.8910286736928966e+28,2.5222921034165736e+27,5.257653415033208e+50,1.8457331025574822e+50,1.1279693288748615e+51,7.78625899923337e+49,,,10.0,,,,,-0.15048,0.30294,53.46,19.8,19.8,19.8,,,-7.524,15.146999999999998,0.1782,0.066,0.066,0.066,,,,,,0.8743033648841778,-0.749092300299144,0.1608498081123155,0.1608498081123155,0.1608498081123155,,,50.72079195398418,0.15246187571339184,51.052297290709824,0.029978911939118336,,
4,980703,0.97,1.2e-06,3.6e-08,2.83e-05,2.9e-06,0.0184,0.00267,0.69,0.02,0.024,0.001,254.0,25.0,25.0,3.0,0.19,43.96698760986328,0.2846096158027649,1.8630699047594005e+28,2.4418804838758718e+27,5.234189128036387e+51,1.3810210720687708e+51,6.265970910466572e+52,7.478055490009938e+50,1.1529386475258493e+51,1.6786629632463341e+50,25.0,0.350253807106599,0.010152284263959392,1.5228426395939088,0.09644670050761421,0.04728,0.00197,500.38,49.25,49.25,49.25,3.5025380710659895,0.10152284263959391,2.364,0.09849999999999999,1.6679333333333333,0.16416666666666666,0.16416666666666666,0.16416666666666666,15.228426395939087,0.964467005076142,0.5443828645756623,0.012588245852268169,0.37364747220921773,0.01809560341263549,0.22217868806186852,0.0427455198723673,0.0427455198723673,0.0427455198723673,1.1826550285580695,0.027505317187205943,51.71884941103956,0.11458696205281842,52.796988374354626,0.005183040714812076,51.06180619736416,0.06323268488550678
2,970828,0.96,1e-05,1.1e-06,0.000123,1.2e-05,0.00532,0.00144,,,0.052,0.005,298.0,30.0,30.0,0.36,0.14,43.93901062011719,0.29901212453842163,1.8392203034545745e+28,2.532609523473824e+27,4.250865551422256e+52,1.26061888511557e+52,2.6676350144129464e+53,6.336615977251827e+51,1.4191818276676875e+51,3.856157787128989e+50,30.0,,,0.1836734693877551,0.07142857142857144,0.10192,0.0098,584.08,58.8,58.8,58.8,,,5.096,0.49,1.9469333333333334,0.19599999999999998,0.19599999999999998,0.19599999999999998,1.836734693877551,0.7142857142857143,,,0.707229419327294,0.04175908479838959,0.28935108071306886,0.04372092099697165,0.04372092099697165,0.04372092099697165,0.26404642941081125,0.16889229851793125,52.628477369093495,0.12879255270859963,53.42612640917641,0.010316093985841088,51.152038041471464,0.11800517845205387
95,071010B,0.95,9.2e-07,2.18e-08,8.37e-06,1.16e-07,,,0.84,0.04,0.01,0.003,52.0,8.0,6.0,1.21,0.03,43.91675567626953,0.30526790022850037,1.8204668028818974e+28,2.559231588280915e+27,3.8314504981513164e+51,1.0810777255841488e+51,1.7875830919468514e+52,5.531111179800419e+50,,,7.0,0.43076923076923074,0.020512820512820513,0.6205128205128205,0.015384615384615384,0.0195,0.00585,101.39999999999999,13.65,15.6,11.7,4.3076923076923075,0.20512820512820512,0.975,0.2925,0.33799999999999997,0.0455,0.052,0.039,6.205128205128205,0.15384615384615383,0.6342446746993636,0.020680689614440563,-0.010995384301463193,0.13028834457097555,-0.4710832997223453,0.058462718717745436,0.06681453567742335,0.05011090175806752,0.7927507589539321,0.010767631782725249,51.58336321889998,0.12254003828478313,52.25226623818517,0.013437870804453364,,
49,051016B,0.94,1.92e-07,1.43e-08,4.31e-07,3.39e-08,,,,,0.008,0.03,24.0,7.0,7.0,,,43.90167999267578,0.29040729999542236,1.8078717856522267e+28,2.417802601167404e+27,7.885810686536838e+50,2.1895024893397504e+50,9.124743357757131e+50,1.1332799673384472e+50,,,7.0,,,,,0.015519999999999999,0.058199999999999995,46.56,13.58,13.58,13.58,,,0.7759999999999999,2.9099999999999997,0.1552,0.04526666666666667,0.04526666666666667,0.04526666666666667,,,,,-0.11013827874181162,1.6286043071371943,-0.8091082830778303,0.12666922388844845,0.12666922388844845,0.12666922388844845,,,50.89684634682048,0.12058225679410557,50.96022065834744,0.053938748408542916,,
101,080319B,0.94,1.55e-05,1.91e-07,0.000525,3.94e-06,,,0.02,0.01,0.031,0.003,651.0,8.0,8.0,0.14,0.01,43.8889045715332,0.2961711585521698,1.797266762493817e+28,2.4513255473215146e+27,6.291680317129553e+52,1.7180181987905603e+52,1.0984809333199252e+54,8.850089406851304e+51,,,8.0,0.010309278350515464,0.005154639175257732,0.07216494845360825,0.005154639175257732,0.06014,0.00582,1262.94,15.52,15.52,15.52,0.10309278350515463,0.05154639175257732,3.0069999999999997,0.291,4.2098,0.05173333333333333,0.05173333333333333,0.05173333333333333,0.7216494845360825,0.05154639175257732,-0.9867717342662449,0.2171472409516259,0.4781334281005175,0.042028498248701786,0.6242614637787556,0.005336952158565306,0.005336952158565306,0.005336952158565306,-0.14167369425198803,0.03102103442166084,52.79876664783019,0.11858927757545515,54.04079252313563,0.0034989637754836997,,
90,070714B,0.92,3.24e-06,1.46e-07,8.91e-06,6.77e-07,,,0.03,0.01,0.164,0.021,1120.0,230.0,473.0,0.45,0.04,43.83711624145508,0.3045116662979126,1.7549101134843186e+28,2.4609596719638519e+27,1.2539049817642825e+52,3.561874136934448e+51,1.7959576561728005e+52,1.897678642193363e+51,,,351.5,0.015625,0.005208333333333334,0.23437500000000003,0.020833333333333336,0.31488,0.04032,2150.4,674.88,441.59999999999997,908.16,0.15625,0.052083333333333336,15.744,2.016,7.168,2.2496,1.472,3.0272,2.34375,0.20833333333333334,-0.8061799739838872,0.14476482730108392,1.1971150810872664,0.05561087878029444,0.8553979966540688,0.13629866999017232,0.08918547396227493,0.18341186601806975,0.36991128507179405,0.03860395394695571,52.09826462783526,0.12336678659079892,52.25429609296197,0.04588924242715755,,
29,40924,0.86,2.6e-06,2.8e-07,,,,,0.9,0.01,0.06,0.003,67.0,6.0,6.0,0.33,0.17,43.69270324707031,0.3166411817073822,1.6419966923044865e+28,2.3943374584562618e+27,8.809023485439009e+51,2.738599898450914e+51,,,,,6.0,0.48387096774193555,0.005376344086021506,0.1774193548387097,0.09139784946236561,0.11159999999999999,0.00558,124.61999999999999,11.16,11.16,11.16,4.838709677419355,0.053763440860215055,5.579999999999999,0.27899999999999997,0.4154,0.037200000000000004,0.037200000000000004,0.037200000000000004,1.7741935483870968,0.913978494623656,0.6847295652214086,0.004825494243369465,0.7466341989375787,0.021714724095162587,-0.3815335078009197,0.03889204315551509,0.03889204315551509,0.03889204315551509,0.24900099565997116,0.22372746037440247,51.94492776784556,0.13501596698022247,,,,
12,210,0.85,2e-05,2.1e-06,,,,,,,0.018,0.002,408.0,14.0,14.0,0.45,0.03,43.67021942138672,0.31656062602996826,1.6250828713363692e+28,2.3690710913311633e+27,6.637291402720726e+52,2.0568541764518832e+52,,,,,14.0,,,0.24324324324324323,0.016216216216216214,0.033299999999999996,0.0037,754.8000000000001,25.900000000000002,25.900000000000002,25.900000000000002,,,1.6649999999999998,0.185,2.516,0.08633333333333335,0.08633333333333335,0.08633333333333335,2.432432432432432,0.16216216216216212,,,0.22141423784233863,0.048254942433694645,0.4007106367732313,0.014902261633935113,0.014902261633935113,0.014902261633935113,0.3860407853723298,0.028952965460216785,52.821990885265286,0.13458508369039532,,,,
1,970508,0.84,3.3e-06,3.3e-07,8.09e-06,8.1e-07,0.0795,0.0204,0.49,0.02,0.018,0.004,389.0,40.0,40.0,0.65,0.07,43.6114616394043,0.33688801527023315,1.5816994237258812e+28,2.4538906286715767e+27,1.037460849253284e+52,3.382138045978576e+51,1.3822559733957622e+52,1.8383324121326863e+51,1.098893498849631e+51,3.1760339106537696e+50,40.0,0.266304347826087,0.010869565217391306,0.3532608695652174,0.038043478260869575,0.03312,0.007359999999999999,715.76,73.6,73.6,73.6,2.6630434782608696,0.10869565217391305,1.6559999999999997,0.36799999999999994,2.385866666666667,0.24533333333333332,0.24533333333333332,0.24533333333333332,3.532608695652174,0.38043478260869573,0.4253782570189772,0.017726305383806196,0.21906033244886125,0.09650988486738929,0.3776461696155818,0.04465753027282794,0.04465753027282794,0.04465753027282794,0.5480955336333191,0.04677017497419635,52.015971716686224,0.1415806573771673,52.14058847541107,0.057759028563411516,51.04095560406754,0.12552026226185556
82,70318,0.84,4.1e-07,2.12e-08,7.34e-06,2.01e-07,,,,,0.037,0.008,154.0,19.0,19.0,0.72,0.24,43.63530349731445,0.3219147324562073,1.5991615089464255e+28,2.37071236572347e+27,1.3175841951573974e+51,3.965525495197991e+50,1.2819549300709568e+52,2.1321687446376103e+50,,,19.0,,,0.391304347826087,0.13043478260869565,0.06807999999999999,0.014719999999999999,283.35999999999996,34.959999999999994,34.959999999999994,34.959999999999994,,,3.4039999999999995,0.7359999999999999,0.9445333333333332,0.11653333333333331,0.11653333333333331,0.11653333333333331,3.9130434782608696,1.3043478260869563,,,0.5319895514125502,0.09390150960070309,-0.024782710873662957,0.05358178672832327,0.05358178672832327,0.05358178672832327,0.592514673421732,0.14476482730108392,51.11977837669213,0.13070935783389645,52.10787275687893,0.007223257998870863,,
8,990705,0.84,6.6e-06,2.6e-07,0.000134,1.5e-05,0.00348,0.00096,,,0.097,0.004,189.0,15.0,15.0,0.62,0.37,43.62236785888672,0.32479211688041687,1.5896634915984743e+28,2.3776962042027614e+27,2.095869318920106e+52,6.323810164870251e+51,2.3126357768057826e+53,3.638187127405993e+51,8.047972503284124e+50,2.223737522427803e+50,15.0,,,0.33695652173913043,0.20108695652173914,0.17848,0.007359999999999999,347.76,27.599999999999998,27.599999999999998,27.599999999999998,,,8.924,0.36799999999999994,1.1592,0.092,0.092,0.092,3.369565217391304,2.010869565217391,,,0.9505595616118001,0.017909050800134094,0.06415837246311817,0.0344678160240676,0.0344678160240676,0.0344678160240676,0.5275738664887174,0.25917573920032766,52.32136420014317,0.1310385067625266,53.364107239956574,0.006832224120247013,50.90568648390316,0.1200000291747404
70,60814,0.84,1.83e-06,4.44e-08,4.94e-05,4.91e-07,,,0.29,0.03,0.04,0.003,257.0,35.0,74.0,1.65,0.24,43.62342071533203,0.3413236439228058,1.590434440039675e+28,2.499929891421466e+27,5.816912042857457e+51,1.8341046712010325e+51,8.533958627855738e+52,9.943371799265495e+50,,,54.5,0.15760869565217392,0.016304347826086956,0.8967391304347826,0.13043478260869565,0.0736,0.00552,472.87999999999994,100.27999999999999,64.39999999999999,136.16,1.576086956521739,0.16304347826086954,3.6799999999999997,0.27599999999999997,1.5762666666666665,0.3342666666666666,0.21466666666666664,0.45386666666666664,8.967391304347826,1.3043478260869563,0.1975801748894196,0.0449270153693019,0.5658478186735176,0.03257208614274388,0.1976296916211685,0.09209746795224599,0.05914516290511211,0.1250497729993799,0.9526661212043698,0.0631701064586548,51.76469249690986,0.13693546198857415,52.93115053309354,0.005060197374097713,,
